,kalimat_id,kata,sense,kalimat,freq
552,1089157,tinggi,510x,terkait dialog hukuman mati tahta suci uni eropa menjunjung hak hidup hak fundamental manusia,1
553,1089208,tinggi,5105,universitas tradisional terhitung lembaga pendidikan terkemuka negara,2
554,1089208,tinggi,510x,universitas tradisional terhitung lembaga pendidikan terkemuka negara,1
555,1090299,tinggi,5105,pengetahuan prinsip digabungkan imbuhan nin arti seni ninja ninjutsu,2
556,1090299,tinggi,5106,pengetahuan prinsip digabungkan imbuhan nin arti seni ninja ninjutsu,1
557,1092300,tinggi,5103,dimana kendala utama menerapkan jaringan nirkabel berkecepatan minimnya lebar data rentang frekuensi dipakai,1
558,1092300,tinggi,5106,dimana kendala utama menerapkan jaringan nirkabel berkecepatan minimnya lebar data rentang frekuensi dipakai,2
559,1092323,tinggi,5105,samping potensi kelautan bernilai ekonomis teripang lola cumicumi kepting udang penaide dll,1
560,1092323,tinggi,5106,samping potensi kelautan bernilai ekonomis teripang lola cumicumi kepting udang penaide dll,1
561,1092323,tinggi,5106,disamping potensi kelautan bernilai ekonomis teripang lola cumicumi kepting udang penaide dll,1
562,1095214,tinggi,5105,2011 unp salah 28 perguruan negeri dinobatkan direktorat jenderal pendidikan ditjen dikti 50 perguruan menjanjikan indonesia 50 promising indonesian universities,2
563,1095214,tinggi,510c,2011 unp salah 28 perguruan negeri dinobatkan direktorat jenderal pendidikan ditjen dikti 50 perguruan menjanjikan indonesia 50 promising indonesian universities,1
564,1099317,tinggi,5105,reaktor online diharapkan mencapai derajat bakar bahan bakar pendahulu evolusioner mengurangi konsumsi bahan bakar produksi limbah,1
565,1099317,tinggi,5106,reaktor on line diharapkan mencapai derajat bakar bahan bakar pendahulu evolusioner mengurangi konsumsi bahan bakar produksi limbah,2
566,1100533,tinggi,5105,perguruan nahdlatul ulama aptinu perguruan berafiliasi nahdlatul ulama,2
567,1100533,tinggi,510c,perguruan nahdlatul ulama aptinu perguruan berafiliasi nahdlatul ulama,1
568,1101396,tinggi,5105,reseptor dimiliki binatang kemampuannya membedakan objek individu kejauhan berburu masingmasing reseptor melekat ganglion tunggal,1
569,1101396,tinggi,5107,reseptor dimiliki binatang kemampuannya membedakan objek individu kejauhan berburu masingmasing reseptor melekat ganglion tunggal,2
570,110449,baru,3902,proyek januari 1939 perhitungan perang melawan inggris berkobar 1945,1
571,110449,baru,3903,proyek januari 1939 perhitungan perang melawan inggris berkobar 1945,2
572,111863,baru,390b,album dirilis selandia tanggal 23 november 2009,2
573,111863,baru,390x,album dirilis selandia tanggal 23 november 2009,1
574,114730,baru,3901,jin bun mengangkat pribumi bupati bernama pa bu ta la menantu kung ta bu mi,1
575,114730,baru,3901,jin bun mengangkat pribumi bupati bernama pabutala menantu kungtabumi,2
576,117853,baru,3901,siswa masuk sman 16 surabaya tes pontensi akademik tpa syarat mengikuti tes lihat web wwwppdbsurabayanet,2
577,117853,baru,3902,siswa masuk sman 16 surabaya tes pontensi akademik tpa syarat mengikuti tes lihat web wwwppdbsurabayanet,1
578,119028,baru,390d,1960an pemerintah orde menolak mengakui keberadaan ajaran madrais pengikutnya memilih memeluk islam katolik,2
579,119028,baru,390x,1960an pemerintah orde menolak mengakui keberadaan ajaran madrais pengikutnya memilih memeluk islam katolik,1
580,1194,asing,5302,perwakilan india academy awards ke41 film berbahasa asing terbaik,1
581,1194,asing,5302,mother india perwakilan india academy awards ke41 film berbahasa asing terbaik,1
582,1194,asing,5302,penghargaan filmfare ke16 film memenangkan penghargaan permainan latar terbaik nabendu ghosh penyutradaraan seni terbaik bw ajit banerjee perwakilan india academy awards ke41 film berbahasa asing terbaik6,1
583,120443,baru,3901,versi terjemahan lembaga alkitab indonesia mazmur judul nyanyian syukur orang israel tertolong,1
584,120443,baru,390d,versi terjemahan lembaga alkitab indonesia mazmur judul nyanyian syukur orang israel tertolong,2
585,122116,baru,390d,1988 nasida ria mengadakan konser malaysia merayakan islam tanggal 1 muharram,2
586,122116,baru,390x,1988 nasida ria mengadakan konser malaysia merayakan islam tanggal 1 muharram,1
587,13041,atas,4407,single utama album boss dirilis 7 juli 2014 nomor 43 chart billboard hot 100 penjualan minggu 75000 sertifikasi platinum amerika serikat penjualan sejuta download digital dikombinasikan pendengar langsung,1
588,13041,atas,4407,single utama album boss dirilis 7 juli 2014 nomor 43 chart billboard hot 100 penjualan diminggu 75000 sertifikasi platinum amerika serikat penjualan sejuta download digital dikombinasikan pendengar langsung,2
589,130720,berat,5206,logam berat bismut berbahaya unsurunsur tetangganya timbal thallium antimon,1
590,130720,berat,520d,logam berat bismut berbahaya unsurunsur tetangganya timbal thallium antimon,1
591,130720,berat,520x,logam berat bismut berbahaya unsurunsur tetangganya timbal thallium antimon,1
592,131139,berat,5201,memiliki badan 175cm berat 69kg,1
593,131139,berat,5201,klub pertamanya bela persewon wondama jr memiliki badan 175 cm berat 69 kg,1
594,131139,berat,5202,klub pertamanya bela persewon wondama jr memiliki badan 175 cm berat 69kg,1
595,132279,besar,5402,kota berpindahpindah kota provinsi tango maizuru miyazu,2
596,132279,besar,5405,kota berpindahpindah kota provinsi tango maizuru miyazu,1
597,1339,asing,5302,menzel anggota arus ceko meraih ketenaran internasional 1967 film fitur pertamanya closely watched trains memenangkan academy award film berbahasa asing terbaik,2
598,1339,asing,530d,menzel anggota arus ceko meraih ketenaran internasional 1967 film fitur pertamanya closely watched trains memenangkan academy award film berbahasa asing terbaik,1
599,1370,asing,5302,2008 24 film berbahasa asing memenangkan academy awards kategori film berbahasa asing terbaik,2
600,1370,asing,530d,2008 24 film berbahasa asing memenangkan academy awards kategori film berbahasa asing terbaik,1
601,138475,besar,5402,bangunan gereja dibangun kota hagia sophia dibangun pemerintahan yustinianus agung,1
602,138475,besar,5403,bangunan gereja dibangun kota hagia sophia dibangun pemerintahan yustinianus agung katedral terbesar dunia seribu,2
603,14448,atas,4403,spesies gunung kitanglad provinsi bukidnon mindanao dicatat epifit hutan berlumut ketinggian 18002100m permukaan laut,1
604,14448,atas,4404,spesies gunung kitanglad provinsi bukidnon mindanao dicatat epifit hutan berlumut ketinggian 18002100m permukaan laut,1
605,14448,atas,4404,spesies gunung kitanglad provinsi bukidnon mindanao dicatat epifit hutan berlumut ketinggian 18002100 m permukaan laut,1
606,144819,besar,5404,gelar doktor universitiy of california 1949 diangkat guru universitas harvard,1
607,144819,besar,5404,gelar doktor university of california 1949 diangkat guru universitas harvard,1
608,144819,besar,540a,gelar doktor universitiy of california 1949 diangkat guru universitas harvard,1
609,14492,atas,4403,pentahapan manuver satelit geosynchronous manuver stasiun mempertahankan orbit lintang mengubah lintang,1
610,14492,atas,4404,pentahapan manuver satelit geosynchronous manuver stasiun mempertahankan orbit lintang mengubah lintang,2
611,148113,besar,5404,skenario diambil palazzo farnese villa medici rumah masingmasing kedutaan perancis akademi prancis roma,1
612,148113,besar,540c,skenario diambil palazzo farnese villa medici rumah masingmasing kedutaan perancis akademi perancis roma,2
613,153216,besar,5402,pariwisata industri gibraltar,2
614,153216,besar,5403,pariwisata industri gibraltar,1
615,154802,besar,5402,dipandang luas loncatan rekonsiliasi penduduk kulit putih hitam afrika selatan de klerk mandela memenangkan hati jutaan penggemar rugbi berkulit putih,2
616,154802,besar,5405,dipandang luas loncatan rekonsiliasi penduduk kulit putih hitam afrika selatan de klerk mandela memenangkan hati jutaan penggemar rugbi berkulit putih,1
617,15587,atas,4401,gajinya melonjak 700 ribu 2 juta poundsterling,1
618,15587,atas,4404,gajinya melonjak 700 ribu 2 juta poundsterling,2
619,157557,besar,5402,penelitian university of new hampshire menyimpulkan usaha mempengaruhi anak remaja aktivitas seksual romantisme hubungan orang dewasa daring,1
620,157557,besar,5403,penelitian university of new hampshire menyimpulkan usaha memengaruhi anak remaja aktivitas seksual romantisme hubungan orang dewasa daring,1
621,157557,besar,5403,penelitian university of new hampshire menyimpulkan usaha mempengaruhi anak remaja aktivitas seksual romantisme hubungan orang dewasa daring,1
622,158261,besar,5402,pusat pendidikan pelatihan pramuka nasional pusdiklatmas aula resepsi acara resepsi pernikahan halaman hijau pengunjung piknik keluarga acara pramuka berkemah,2
623,158261,besar,5405,pusat pendidikan pelatihan pramuka nasional pusdiklatmas aula resepsi acara resepsi pernikahan halaman hijau pengunjung piknik keluarga acara pramuka berkemah,1
624,159701,besar,5401,most significant bit angka berartipaling letaknya disebelah kiri,1
625,159701,besar,5402,most significant bit angka berartipaling letaknya disebelah kiri,2
626,161925,besar,5402,penggunaan damai ditampilkan pengembangan kincir air perangkat dieksplorasi skala bangsa romawi,2
627,161925,besar,5403,penggunaan damai ditampilkan pengembangan kincir air perangkat dieksplorasi skala bangsa romawi,1
628,163319,besar,5401,direktur perencanaan editorial britannica edisi ke15 1965 berperan reorganisasi pengetahuan terkandung edisi,1
629,163319,besar,5402,direktur perencanaan editorial britannica edisi ke15 1965 berperan reorganisasi pengetahuan terkandung edisi,1
630,163319,besar,5403,direktur perencanaan editorial britannica edisi ke15 1965 berperan reorganisasi pengetahuan terkandung edisi,1
631,1652,asing,5302,film dinominasikan academy award film berbahasa asing terbaik memenangkan silver condor film terbaik,1
632,1652,asing,530d,film dinominasikan academy award film berbahasa asing terbaik memenangkan silver condor film terbaik,2
633,165946,besar,5402,kota selamat pengeboman api kotakota jepang mempertahankannya target bom atom utama,2
634,165946,besar,5405,kota selamat pengeboman api kotakota jepang mempertahankannya target bom atom utama,1
635,172760,besar,5402,wakil komandan polisi tentara keamanan rakyat djawa timur kolonel tkr 8 oktober 1945 komandan counter intelligence daerah iii djawa timur mayor 1946 penyesuaian pangkat mayor komandan counter intelligence kpv merangkap komandan corps mahasiswa djawa timurcmdt pasukan tempur bersenjata coverorganization counter intelligence 1944 mayor komandan cidb iii bulanbulan 1948,1
636,172760,besar,540a,wakil komandan polisi tentara keamanan rakyat djawa timur kolonel tkr 8 oktober 1945 komandan counter intelligence daerah iii djawa timur mayor 1946 penyesuaian pangkat mayor komandan counter intelligence kpv merangkap komandan corps mahasiswa djawa timurcmdt pasukan tempur bersenjata coverorganization counter intelligence 1944 mayor komandan cidb iii bulanbulan 1948,1
637,172760,besar,540b,wakil komandan polisi tentara keamanan rakyat djawa timur kolonel tkr 8 oktober 1945 komandan counter intelligence daerah iii djawa timur mayor 1946 penyesuaian pangkat mayor komandan counter intelligence kpv merangkap komandan corps mahasiswa djawa timurcmdt pasukan tempur bersenjata coverorganization counter intelligence 1944 mayor komandan cidb iii bulanbulan 1948,1
638,174266,besar,5403,mengepung kota memblokade rute suplai leningrad kotakota satelitnya kecuali jalur tunggal danau ladoga dinamai jalan kehidupan bahasa rusia laatokan bahasa finlandia,1
639,174266,besar,5403,mengepung kota memblokade rute suplai leningrad kotakota satelitnya kecuali jalur tunggal danau ladoga dinamai jalan kehidupan,2
640,183061,besar,5402,sejarawan jutlandia kepulauan dihuni suku jutlandia keturunan penduduk dikenal sumbersumber sejarah kuno tacitus ptolemeus,1
641,183061,besar,5403,sejarawan jutlandia kepulauan dihuni suku jutlandia keturunan penduduk dikenal sumbersumber sejarah kuno tacitus ptolemeus,2
642,184047,besar,5304,putusan mk pengajuan judicial review 30 tokoh 12 organisasi kemasyarakatan ormas ketua pp muhammadiyah din syamsuddin lajnah siyasiyah hizbut tahrir indonesia pp persatuan umat islam pp syarikat islam indonesia pp lajnah tanfidziyah syarikat islam pp alirsyad alislamiyah pp persaudaraan muslim indonesia pimpinan pemuda muslimin indonesia al jamiyatul washliyah solidaritas juru parkir pedagang kaki pengusaha karyawan sojupek kesatuan aksi mahasiswa muslim indonesia ikadi,1
643,184047,besar,5404,putusan mk pengajuan judicial review 30 tokoh 12 organisasi kemasyarakatan ormas ketua pp muhammadiyah din syamsuddin lajnah siyasiyah hizbut tahrir indonesia pp persatuan umat islam pp syarikat islam indonesia pp lajnah tanfidziyah syarikat islam pp alirsyad alislamiyah pp persaudaraan muslim indonesia pimpinan pemuda muslimin indonesia al jamiyatul washliyah solidaritas juru parkir pedagang kaki pengusaha karyawan sojupek kesatuan aksi mahasiswa muslim indonesia ikadi,2
644,189458,besar,5402,theseus suami faedra ayah hippolitis membaca catatan marah anaknya,1
645,189458,besar,540x,theseus suami faedra ayah hippolitis membaca catatan marah anaknya,2
646,190405,besar,5404,ngambarsari daerah wilayahnya bergununggunung berbukit bukit pusat gerilyawan pejuang zaman panglima jenderal sudirman abadikan didirikannya monumen panglima jenderal sudirman terletak dusun pojok desa ngambarsari,1
647,190405,besar,5404,ngambarsari daerah wilayahnya bergununggunung berbukit bukit pusat gerilyawan pejuang zaman panglima jenderal sudirman,1
648,190405,besar,540d,ngambarsari daerah wilayahnya bergununggunung berbukit bukit pusat gerilyawan pejuang zaman panglima jenderal sudirman abadikan didirikannya monumen panglima jenderal sudirman terletak dusun pojok desa ngambarsari,1
649,196924,besar,5402,nih mendanai penelitian berfokus diabetes kanker penyakit hati aids,1
650,196924,besar,5405,nih mendanai penelitian berfokus diabetes kanker penyakit hati aids,2
651,197130,besar,5402,ketinggian 25 meter 8 kaki seukuran orang dewasa berbadan menunggang afrika utara arab hewan tunggangan perlombaan,2
652,197130,besar,5402,ketinggian 25 meter 8 kaki seukuran orang dewasa,1
653,199055,besar,5402,fondasi teoretis bahaya kebijakan ad hoc bentuk intervensi moderat dikalahkan solusi ekstremis eropa,1
654,199055,besar,5403,gordon fletcher teori keynes pembenaran konseptual jenis kebijakan new deal ekonomi signifikan fondasi teoretis bahaya kebijakan ad hoc bentuk intervensi moderat dikalahkan solusi ekstremis eropa,2
655,20113,atas,4401,ular ditemukan istirahat cabangcabang pohon daerah dataran rendah aktivitas hariannya malam,1
656,20113,atas,4403,ular ditemukan istirahat cabangcabang pohon daerah dataran rendah aktivitas hariannya malam,1
657,20113,atas,4404,ular ditemukan istirahat cabangcabang pohon daerah dataran rendah aktivitas hariannya malam,1
658,208196,bidang,1802,adi honours bidang sosiologi,1
659,208196,bidang,1802,honours bidang sosiologi,1
660,208196,bidang,1802,sarjana sosiologi program memiliki bidang fokus utama komposisi organisasi budaya pengembangan program berasal bidang studi,1
661,20855,atas,4402,museum didirikan lahan 10120 m2 luas bangunan 1500 m2 dibangun tanggal 1 oktober 1975 1 juli 1976 diresmikan tanggal 20 april 1978 prsiden soeharto,1
662,20855,atas,4403,museum didirikan lahan 10120 m2 luas bangunan 1500 m2 dibangun tanggal 1 oktober 1975 1 juli 1976 diresmikan tanggal 20 april 1978 presiden soeharto,1
663,20855,atas,4403,museum didirikan lahan 10120 m2 luas bangunan 1500 m2 dibangun tanggal 1 oktober 1975 1 juli 1976 diresmikan tanggal 20 april 1978 prsiden soeharto,1
664,219744,bidang,1802,peter a diamond ahli ekonomi mit amerika serikat penghargaan nobel bidang ekonomi 2010 bersamasama dale t mortensen christopher a pissarides kontribusi bidang makroekonomi dikenal teori gesekan mencari lapangan pekerjaan penganggur,1
